CrimeDate,CrimeCode,Description,Weapon,District,Neighbourhood,Longtitude,Latitude,Impact,Intensity
2014,4,COMMON ASSAULT,Gun,SOUTHWESTERN,Westgate,-76.70795,39.28572,0.262,145
2015,6D,LARCENY FROM AUTO,Other,Northern,Abell,-76.61216,39.32474,0.2,110
2015,5A,BURGLARY,Other,SOUTHWESTERN,Allendale,-76.68934,39.29314,0.19,211
2015,5A,BURGLARY,HANDS,NORTHEASTERN,Arcadia,-76.56532,39.3294,0.185,58
2015,6,Larceny,Other,NORTHWESTREN,Arlington,-76.6826,39.34753,0.2104,201
2015,6,Larceny,Other,NORTHEASTERN,Armistead Gardens,-76.54705,39.30542,0.35,122
2015,5A,BURGLARY,Other,NORTHWESTREN,Ashburton,-76.67145,39.32965,0.418,158
2015,6,Larceny,Other,SOUTHEASTERN,Baltimore Highlands,-76.56751,39.2925,0.3502,407
2015,4,COMMON ASSAULT,FIRE ARM,Northern,Barclay,-76.61199,39.318,0.175,290
2015,5A,BURGLARY,KNIFE,SOUTHERN,Barre Circle,-76.62624,39.2834,0.2605,34
2015,4,COMMON ASSAULT,Gun,SOUTHEASTERN,Bayview,-76.54202,39.28999,0.227,147
2015,7,AUTO THEFT,Other,SOUTHWESTERN,Beechfield,-76.70061,39.27768,0.23,130
2015,6,Larceny,Other,NORTHEASTERN,Belair-Edison,-76.56761,39.32149,0.256,1009
2015,5A,BURGLARY,KNIFE,NORTHEASTERN,Belair-Parkside,-76.57179,39.32831,0.253,27
2015,5A,BURGLARY,Other,Northern,Bellona-Gittings,-76.6205,39.36645,0.35,17
2015,5A,BURGLARY,HANDS,NORTHEASTERN,Belvedere,-76.60937,39.36413,0.4,80
2015,4,COMMON ASSAULT,FIRE ARM,EASTERN,Berea,-76.57562,39.30613,0.245,260
2015,6,Larceny,Other,Northern,Better Waverly,-76.60813,39.32829,0.34,342
2015,6,Larceny,Other,NORTHEASTERN,Beverly Hills,-76.56816,39.33838,0.274,43
2015,4,COMMON ASSAULT,HANDS,EASTERN,Biddle Street,-76.5762,39.30497,0.29,91
2015,6D,LARCENY FROM AUTO,Other,CENTRAL,Bolton Hill,-76.62783,39.30726,0.256,320
2015,4A,AGG ASSAULT,Gun,SOUTHWESTERN,Boyd-Booth,-76.65039,39.28702,0.2508,62
2015,6,Larceny,Other,SOUTHEASTERN,Brewers Hill,-76.56328,39.28633,0.438,128
2015,7,AUTO THEFT,HANDS,WESTERN,Bridgeview/Greenlawn,-76.65363,39.30226,0.219,165
2015,4,COMMON ASSAULT,HANDS,EASTERN,Broadway East,-76.58409,39.30526,0.213,491
2015,6,Larceny,Other,SOUTHEASTERN,Broening Manor,-76.54163,39.27612,0.287,132
2015,5A,BURGLARY,HANDS,SOUTHERN,Brooklyn,-76.60231,39.2388,0.209,732
2015,7,AUTO THEFT,Other,NORTHWESTREN,Burleith-Leighton,-76.6643,39.32192,0.287,50
2015,5A,BURGLARY,Other,SOUTHEASTERN,Butcher's Hill,-76.58654,39.2929,0.264,164
2015,5A,BURGLARY,HANDS,NORTHWESTREN,Callaway-Garrison,-76.68286,39.33317,0.296,54
2015,4,COMMON ASSAULT,HANDS,Northern,Cameron Village,-76.60212,39.3547,0.234,96
2015,6D,LARCENY FROM AUTO,Other,SOUTHEASTERN,Canton,-76.57503,39.28589,0.286,654
2015,6,Larceny,Other,SOUTHEASTERN,Canton Industrial Area,-76.55588,39.27747,0.713,248
2015,6,Larceny,Other,EASTERN,CARE,-76.58659,39.2972,0.244,180
2015,6,Larceny,Other,SOUTHERN,Carroll - Camden Industri,-76.62763,39.27438,0.405,312
2015,6,Larceny,HANDS,SOUTHERN,Carroll Park,-76.64609,39.27227,0.302,62
2015,6,Larceny,Other,NORTHEASTERN,Cedmont,-76.53094,39.3545,0.295,177
2015,7,AUTO THEFT,Other,NORTHWESTREN,Central Forest Park,-76.69051,39.32841,0.284,77
2015,4A,AGG ASSAULT,KNIFE,NORTHWESTREN,Central Park Heights,-76.67401,39.34307,0.196,520
2015,6,Larceny,Other,Northern,Charles Village,-76.61615,39.32869,0.245,406
2015,4,COMMON ASSAULT,FIRE ARM,SOUTHERN,Cherry Hill,-76.62268,39.24649,0.193,620
2015,4,COMMON ASSAULT,Other,NORTHEASTERN,Clifton Park,-76.58713,39.31884,0.2266,97
2015,5A,BURGLARY,FIRE ARM,EASTERN,Darley Park,-76.59366,39.31552,0.258,132
2015,6,LARCENY  ,Other,CENTRAL,Downtown,-76.61696,39.29408,0.338,1408
2015,6,LARCENY  ,Other,CENTRAL,Downtown West,-76.62093,39.28628,0.537,175
2015,4,COMMON ASSAULT,FIRE ARM,CENTRAL,Druid Heights,-76.63589,39.31031,0.197,204
2015,5A,BURGLARY,HANDS,NORTHEASTERN,East Arlington,-76.67051,39.33194,0.216,121
2015,5A,BURGLARY,FIRE ARM,WESTERN,Easterwood,-76.64875,39.30576,0.2713,137
2015,5A,BURGLARY,Other,SOUTHWESTERN,Edgewood,-76.67735,39.2966,0.27,155
2015,7,AUTO THEFT,Other,WESTERN,Evergreen Lawn,-76.65495,39.29703,0.272,74
2015,6,Larceny,Other,SOUTHERN,Fairfield Area,-76.59756,39.23487,0.287,73
2015,5A,BURGLARY,Other,NORTHWESTREN,Forest Park,-76.6719,39.32417,0.239,92
2015,5A,BURGLARY,Other,NORTHEASTERN,Four By Four,-76.57851,39.31649,0.209,98
2015,4,COMMON ASSAULT,FIRE ARM,SOUTHWESTERN,Franklintown Road,-76.66501,39.29543,0.193,142
2015,5A,BURGLARY,KNIFE,NORTHWESTREN,Glen,-76.69699,39.35558,0.2516,298
2015,6D,LARCENY FROM AUTO,HANDS,Northern,Glen Oaks,-76.59501,39.37009,0.151,204
2015,5A,BURGLARY,HANDS,Northern,Greenspring,-76.65869,39.33299,0.276,230
2015,6A,LARCENY FROM AUTO,HANDS,Northern,Guilford,-76.61503,39.3366,0.3114,122
2015,5A,BURGLARY,KNIFE,NORTHEASTERN,Hamilton Hills,-76.56431,39.36952,0.192,585
2015,5A,BURGLARY,Other,NORTHWESTREN,Howard Park,-76.69161,39.33204,0.218,331
2015,6,Larceny,Other,SOUTHEASTERN,Inner Harbor,-76.6134,39.28544,0.608,496
2015,6D,LARCENY FROM AUTO,HANDS,SOUTHWESTERN,Irvington,-76.68255,39.28173,0.239,338
2015,4,COMMON ASSAULT,KNIFE,EASTERN,Johnston Square,-76.60591,39.30494,0.172,227
2015,6,Larceny,Other,SOUTHERN,Lakeland,-76.65077,39.25875,0.2417,307
2015,6D,LARCENY FROM AUTO,HANDS,NORTHEASTERN,Lauraville,-76.57359,39.35168,0.255,239
2015,6,Larceny,Other,NORTHEASTERN,Loch Raven,-76.5773,39.35692,0.212,257
2015,4,COMMON ASSAULT,Gun,CENTRAL,Madison Park,-76.63206,39.30727,0.208,296
2015,4,COMMON ASSAULT,FIRE ARM,EASTERN,Madison-Eastend,-76.57811,39.29918,0.2135,197
2015,6D,LARCENY FROM AUTO,Other,NORTHEASTERN,Mayfield,-76.58079,39.3318,0.297,61
2015,5A,BURGLARY,other,SOUTHEASTERN,McElderry Park,-76.58073,39.29595,0.227,545
2015,5A,BURGLARY,Other,Northern,Medfield,-76.63961,39.34126,0.237,112
2015,6,Larceny,Other,SOUTHEASTERN,Medford,-76.547,39.27837,0.3107,115
2015,5A,BURGLARY,HANDS,Northern,Mid-Govans,-76.60211,39.35649,0.367,108
2015,6,LARCENY  ,Other,CENTRAL,Mid-Town Belvedere,-76.61878,39.30214,0.307,408
2015,4A,AGG ASSAULT,KNIFE,SOUTHERN,Middle Branch/Reedbird Pa,-76.61498,39.25137,0.368,76
2015,6,Larceny,Other,EASTERN,Middle East,-76.58988,39.30252,0.294,173
2015,4A,AGG ASSAULT,KNIFE,WESTERN,Midtown-Edmondson,-76.64739,39.29581,0.207,208
2015,6,Larceny,Other,SOUTHEASTERN,Millhill,-76.65868,39.28007,0.287,292
2015,5A,BURGLARY,HANDS,EASTERN,Milton-Montford,-76.58384,39.30021,0.187,149
2015,6,Larceny,Other,WESTERN,Mondawmin,-76.65821,39.318,0.437,627
2015,8,ROBBERY-STREET,KNIFE,NORTHEASTERN,Montebello,-76.58557,39.33297,0.472,36
2015,6D,LARCENY FROM AUTO,Other,NORTHEASTERN,Moravia-Walther,-76.5653,39.33952,0.317,35
2015,8,ROBBERY-STREET,FIRE ARM,NORTHEASTERN,Morgan State University,-76.58747,39.34001,0.207,48
2015,6,LARCENY ,Other,SOUTHEASTERN,Morrell Park,-76.65868,39.26444,0.24,324
2015,7,AUTO THEFT,KNIFE,WESTERN,Mosher,-76.66336,39.29871,0.187,116
2015,6,Larceny,Other,SOUTHWESTERN,Mount Holly,-76.67613,39.3115,0.2807,107
2015,6,Larceny,Other,CENTRAL,Mount Vernon,-76.6157,39.29963,0.22,453
2015,5A,BURGLARY,Other,Northern,Mount Washington,-76.66598,39.35771,0.337,163
2015,4,COMMON ASSAULT,FIRE ARM,SOUTHERN,Mount Winans,-76.64346,39.26344,0.27,51
2015,6,Larceny,Other,NORTHEASTERN,New Northwood,-76.59495,39.34767,0.185,242
2015,5A,BURGLARY,HANDS,SOUTHERN,New Southwest/Mount Clare,-76.64152,39.28517,0.207,241
2015,5A,BURGLARY,HANDS,NORTHEASTERN,North Harford Road,-76.53802,39.35834,0.217,255
2015,6D,LARCENY FROM AUTO,Other,Northern,North Roland Park/Poplar,-76.63961,39.36873,0.317,41
2015,5A,BURGLARY,KNIFE,SOUTHWESTERN,Northwest Community Actio,-76.66749,39.30757,0.227,124
2015,4,COMMON ASSAULT,HANDS,SOUTHEASTERN,O'Donnell Heights,-76.54254,39.27659,0.2027,69
2015,5A,BURGLARY,KNIFE,Northern,Oakenshawe,-76.60949,39.33041,0.258,85
2015,6,Larceny,Other,Northern,Old Goucher,-76.61816,39.31544,0.277,137
2015,4,COMMON ASSAULT,HANDS,EASTERN,Oldtown,-76.605,39.29904,0.2297,222
2015,4,COMMON ASSAULT,FIRE ARM,EASTERN,Oliver,-76.59606,39.30989,0.1997,366
2015,6,Larceny,Other,EASTERN,Orangeville,-76.56683,39.29942,0.337,78
2015,6,Larceny,Other,EASTERN,Orangeville Industrial Ar,-76.57113,39.31375,0.327,46
2015,5A,BURGLARY,HANDS,NORTHEASTERN,Orchard Ridge,-76.56233,39.30897,0.407,71
2015,6,Larceny,KNIFE,NORTHEASTERN,Original Northwood,-76.59762,39.34337,0.197,66
2015,6D,LARCENY FROM AUTO,Other,SOUTHERN,Otterbein,-76.61469,39.28398,0.287,77
2015,7,AUTO THEFT,Other,WESTERN,Panway/Braddish Avenue,-76.66544,39.3124,0.387,81
2015,5A,BURGLARY,FIRE ARM,NORTHWESTREN,Park Circle,-76.66035,39.32906,0.3232,181
2015,5A,BURGLARY,KNIFE,Northern,Parklane,-76.65953,39.34178,0.257,119
2015,7,AUTO THEFT,HANDS,NORTHEASTERN,Parkside,-76.56038,39.32371,0.207,123
2015,5A,BURGLARY,KNIFE,WESTERN,Parkview/Woodbrook,-76.64716,39.31544,0.207,140
2015,5A,BURGLARY,Other,SOUTHEASTERN,Patterson Park Neighborho,-76.57537,39.29223,0.2177,640
2015,5A,BURGLARY,KNIFE,SOUTHEASTERN,Patterson Place,-76.584,39.29262,0.257,131
2015,5A,BURGLARY,FIRE ARM,Northern,Pen Lucy,-76.60744,39.33963,0.197,173
2015,4A,AGG ASSAULT,Gun,WESTERN,Penn North,-76.63808,39.31095,0.176,345
2015,4,COMMON ASSAULT,FIRE ARM,EASTERN,Penn-Fallsway,-76.6077,39.29788,0.2337,167
2015,7,AUTO THEFT,FIRE ARM,WESTERN,Penrose/Fayette Street Ou,-76.65433,39.28828,0.2027,371
2015,4,COMMON ASSAULT,Other,SOUTHEASTERN,Perkins Homes,-76.59819,39.28831,0.2627,118
2015,6D,LARCENY FROM AUTO,Other,NORTHEASTERN,Perring Loch,-76.58286,39.35175,0.337,122
2015,6,Larceny,Other,NORTHWESTREN,Pimlico Good Neighbors,-76.67985,39.35378,0.3,80
2015,7,AUTO THEFT,FIRE ARM,WESTERN,Poppleton,-76.6326,39.28997,0.167,263
2015,6,Larceny,Other,SOUTHERN,Port Covington,-76.6088,39.25945,0.897,46
2015,6,Larceny,Other,SOUTHEASTERN,Pulaski Industrial Area,-76.5405,39.2854,0.547,319
2015,6D,LARCENY FROM AUTO,Other,NORTHEASTERN,Ramblewood,-76.59348,39.36619,0.267,78
2015,6,Larceny,Other,NORTHWESTREN,Reisterstown Station,-76.7,39.35256,0.411,265
2015,6,Larceny,Other,Northern,Remington,-76.62302,39.32307,0.257,213
2015,6,Larceny,Other,CENTRAL,Reservoir Hill,-76.63365,39.31367,0.186,386
2015,6D,LARCENY FROM AUTO,Other,SOUTHERN,Ridgely's Delight,-76.62377,39.28247,0.417,79
2015,6,LARCENY ,Other,SOUTHERN,Riverside,-76.60648,39.27036,0.2637,277
2015,6,Larceny,Other,SOUTHWESTERN,Rognel Heights,-76.68881,39.29661,0.3197,119
2015,6,LARCENY  ,Other,Northern,Roland Park,-76.63554,39.34451,0.287,120
2015,4,COMMON ASSAULT,FIRE ARM,SOUTHWESTERN,Rosemont,-76.66678,39.30471,0.1997,221
2015,6D,LARCENY FROM AUTO,Other,NORTHEASTERN,Rosemont East,-76.53587,39.35433,0.237,78
2015,7,AUTO THEFT,Other,WESTERN,Rosemont Homeowners/Tenan,-76.65739,39.29544,0.259,108
2015,5A,BURGLARY,Other,SOUTHWESTERN,Saint Agnes,-76.67573,39.27243,0.4217,57
2015,4,COMMON ASSAULT,Gun,SOUTHEASTERN,Saint Helena,-76.53182,39.26147,0.297,37
2015,5A,BURGLARY,Other,SOUTHWESTERN,Saint Josephs,-76.67313,39.28544,0.2447,127
2015,5A,BURGLARY,Other,SOUTHERN,Saint Paul,-76.64394,39.26667,0.37,8
2015,4A,AGG ASSAULT,FIRE ARM,WESTERN,Sandtown-Winchester,-76.64628,39.30551,0.1997,731
2015,6,Larceny,Other,NORTHWESTREN,Seton Business Park,-76.70776,39.34329,0.297,44
2015,6D,LARCENY FROM AUTO,Other,CENTRAL,Seton Hill,-76.62217,39.29573,0.297,202
2015,6D,LARCENY FROM AUTO,Other,SOUTHERN,Sharp-Leadenhall,-76.61974,39.27614,0.324,62
2015,6,Larceny,FIRE ARM,SOUTHWESTERN,Shipley Hill,-76.65607,39.28664,0.182,197
2015,5A,BURGLARY,Other,SOUTHERN,South Baltimore,-76.61321,39.2723,0.297,172
2015,6,LARCENY ,Other,EASTERN,South Clifton Park,-76.59179,39.31263,0.187,103
2015,6,Larceny,Other,SOUTHERN,Stadium Area,-76.6197,39.28523,0.447,27
2015,6D,LARCENY FROM AUTO,FIRE ARM,NORTHEASTERN,Stonewood-Pentwood-Winsto,-76.58846,39.34808,0.267,45
2015,5A,BURGLARY,KNIFE,SOUTHWESTERN,Ten Hills,-76.70255,39.29215,0.337,45
2015,4,COMMON ASSAULT,FIRE ARM,NORTHWESTREN,Towanda-Grantley,-76.66421,39.3338,0.237,97
2015,6,Larceny,Other,SOUTHWESTERN,Tremont,-76.69312,39.28284,0.27,40
2015,6D,LARCENY FROM AUTO,Other,Northern,Tuscany-Canterbury,-76.61807,39.33385,0.487,47
2015,5A,BURGLARY,KNIFE,SOUTHERN,Union Square,-76.63974,39.28596,0.237,139
2015,4A,AGG ASSAULT,Other,CENTRAL,University Of Maryland,-76.62384,39.29182,0.1697,118
2015,6D,LARCENY FROM AUTO,Other,SOUTHWESTERN,Uplands,-76.69199,39.29015,0.437,112
2015,5A,BURGLARY,HANDS,SOUTHEASTERN,Upper Fells Point,-76.58448,39.28784,0.227,255
2015,6,Larceny,Other,CENTRAL,Upton,-76.6284,39.2988,0.207,648
2015,6,Larceny,Other,SOUTHWESTERN,Violetville,-76.67246,39.26155,0.2467,162
2015,7,AUTO THEFT,Gun,SOUTHWESTERN,Wakefield,-76.70194,39.30966,0.237,80
2015,7,AUTO THEFT,KNIFE,SOUTHWESTERN,Walbrook,-76.66952,39.30906,0.207,176
2015,5A,BURGLARY,KNIFE,NORTHEASTERN,Waltherson,-76.55565,39.34076,0.27,329
2015,6,LARCENY ,Other,SOUTHEASTERN,Washington Hill,-76.59487,39.29156,0.287,322
2015,6,Larceny,Other,SOUTHERN,Washington Village/Pigtow,-76.63007,39.28188,0.2557,560
2015,5A,BURGLARY,HANDS,Northern,Waverly,-76.60364,39.33101,0.247,201
2015,7,AUTO THEFT,Other,NORTHWESTREN,West Arlington,-76.69322,39.33866,0.177,107
2015,5A,BURGLARY,HANDS,NORTHWESTREN,West Forest Park,-76.69285,39.32178,0.367,128
2015,7,AUTO THEFT,Other,SOUTHWESTERN,West Hills,-76.69727,39.30131,0.247,62
2015,6D,LARCENY FROM AUTO,Other,NORTHEASTERN,Westfield,-76.55474,39.3587,0.176,193
2015,6D,LARCENY FROM AUTO,Gun,SOUTHWESTERN,Westgate,-76.70795,39.28572,0.217,112
2016,5A,BURGLARY,Other,Northern,Abell,-76.61216,39.32474,0.3,125
2016,4,COMMON ASSAULT,FIRE ARM,SOUTHWESTERN,Allendale,-76.68934,39.29314,0.21,176
2016,5A,BURGLARY,HANDS,NORTHEASTERN,Arcadia,-76.56532,39.3294,0.315,48
2016,5A,COMMON ASSAULT,Gun,NORTHWESTREN,Arlington,-76.6826,39.34753,0.234,196
2016,5A,BURGLARY,Other,NORTHEASTERN,Armistead Gardens,-76.54705,39.30542,0.235,159
2016,5A,BURGLARY,Other,NORTHWESTREN,Ashburton,-76.67145,39.32965,0.328,142
2016,6,Larceny,Other,SOUTHEASTERN,Baltimore Highlands,-76.56751,39.2925,0.226,356
2016,6D,LARCENY FROM AUTO,Other,Northern,Barclay,-76.61199,39.318,0.205,320
2016,5A,BURGLARY,KNIFE,SOUTHERN,Barre Circle,-76.62624,39.2834,0.277,36
2016,6D,LARCENY FROM AUTO,Other,SOUTHEASTERN,Bayview,-76.54202,39.28999,0.282,145
2016,7,AUTO THEFT,Other,SOUTHWESTERN,Beechfield,-76.70061,39.27768,0.237,131
2016,6,Larceny,Other,NORTHEASTERN,Belair-Edison,-76.56761,39.32149,0.207,1027
2016,5A,BURGLARY,KNIFE,NORTHEASTERN,Belair-Parkside,-76.57179,39.32831,0.304,23
2016,5A,BURGLARY,Other,Northern,Bellona-Gittings,-76.6205,39.36645,0.37,16
2016,6,Larceny,Other,NORTHEASTERN,Belvedere,-76.60937,39.36413,0.337,56
2016,4,COMMON ASSAULT,FIRE ARM,EASTERN,Berea,-76.57562,39.30613,0.2307,247
2016,6,Larceny,Other,Northern,Better Waverly,-76.60813,39.32829,0.2697,315
2016,6,Larceny,Other,NORTHEASTERN,Beverly Hills,-76.56816,39.33838,0.347,35
2016,4,COMMON ASSAULT,HANDS,EASTERN,Biddle Street,-76.5762,39.30497,0.3017,93
2016,6,LARCENY ,Other,CENTRAL,Bolton Hill,-76.62783,39.30726,0.267,303
2016,4,COMMON ASSAULT,Gun,SOUTHWESTERN,Boyd-Booth,-76.65039,39.28702,0.233,62
2016,6,Larceny,Other,SOUTHEASTERN,Brewers Hill,-76.56328,39.28633,0.392,135
2016,4,COMMON ASSAULT,KNIFE,WESTERN,Bridgeview/Greenlawn,-76.65363,39.30226,0.215,209
2016,4,COMMON ASSAULT,HANDS,EASTERN,Broadway East,-76.58409,39.30526,0.196,570
2016,5A,BURGLARY,Other,SOUTHEASTERN,Broening Manor,-76.54163,39.27612,0.246,146
2016,5A,BURGLARY,HANDS,SOUTHERN,Brooklyn,-76.60231,39.2388,0.207,996
2016,6D,LARCENY FROM AUTO,Other,NORTHWESTREN,Burleith-Leighton,-76.6643,39.32192,0.288,52
2016,6D,LARCENY FROM AUTO,Other,SOUTHEASTERN,Butcher's Hill,-76.58654,39.2929,0.235,159
2016,5A,BURGLARY,HANDS,NORTHWESTREN,Callaway-Garrison,-76.68286,39.33317,0.247,101
2016,4,COMMON ASSAULT,HANDS,Northern,Cameron Village,-76.60212,39.3547,0.303,89
2016,6D,LARCENY FROM AUTO,Other,SOUTHEASTERN,Canton,-76.57503,39.28589,0.297,587
2016,6,Larceny,Other,SOUTHEASTERN,Canton Industrial Area,-76.55588,39.27747,0.73,267
2016,6,Larceny,Other,EASTERN,CARE,-76.58659,39.2972,0.2,205
2016,6,Larceny,Other,SOUTHERN,Carroll - Camden Industri,-76.62763,39.27438,0.297,365
2016,7,AUTO THEFT,KNIFE,SOUTHERN,Carroll Park,-76.64609,39.27227,0.181,37
2016,6,Larceny,Other,NORTHEASTERN,Cedmont,-76.53094,39.3545,0.225,160
2016,6,Larceny,Other,NORTHWESTREN,Central Forest Park,-76.69051,39.32841,0.237,68
2016,4A,AGG ASSAULT,KNIFE,NORTHWESTREN,Central Park Heights,-76.67401,39.34307,0.18,604
2016,6,Larceny,Other,Northern,Charles Village,-76.61615,39.32869,0.287,378
2016,5A,BURGLARY,FIRE ARM,SOUTHERN,Cherry Hill,-76.62268,39.24649,0.357,847
2016,6,Larceny,Other,NORTHEASTERN,Clifton Park,-76.58713,39.31884,0.1857,124
2016,4,COMMON ASSAULT,FIRE ARM,EASTERN,Darley Park,-76.59366,39.31552,0.3017,93
2016,6,LARCENY  ,Other,CENTRAL,Downtown,-76.61696,39.29408,0.27,1672
2016,6,LARCENY  ,Other,CENTRAL,Downtown West,-76.62093,39.28628,0.447,167
2016,4A,AGG ASSAULT,FIRE ARM,CENTRAL,Druid Heights,-76.63589,39.31031,0.1617,229
2016,5A,BURGLARY,HANDS,NORTHEASTERN,East Arlington,-76.67051,39.33194,0.327,116
2016,7,AUTO THEFT,FIRE ARM,WESTERN,Easterwood,-76.64875,39.30576,0.1917,141
2016,5A,BURGLARY,Other,SOUTHWESTERN,Edgewood,-76.67735,39.2966,0.21897,137
2016,7,AUTO THEFT,Other,WESTERN,Evergreen Lawn,-76.65495,39.29703,0.24,65
2016,5A,BURGLARY,Other,SOUTHERN,Fairfield Area,-76.59756,39.23487,0.207,53
2016,7,AUTO THEFT,Other,NORTHWESTREN,Forest Park,-76.6719,39.32417,0.229,96
2016,5A,BURGLARY,Other,NORTHEASTERN,Four By Four,-76.57851,39.31649,0.229,109
2016,7,AUTO THEFT,FIRE ARM,SOUTHWESTERN,Franklintown Road,-76.66501,39.29543,0.207,172
2016,6D,LARCENY FROM AUTO,Other,NORTHWESTREN,Glen,-76.69699,39.35558,0.2247,276
2016,7,AUTO THEFT,HANDS,Northern,Glen Oaks,-76.59501,39.37009,0.1837,136
2016,5A,BURGLARY,HANDS,Northern,Greenspring,-76.65869,39.33299,0.217,228
2016,6A,LARCENY FROM AUTO,HANDS,Northern,Guilford,-76.61503,39.3366,0.287,118
2016,5A,BURGLARY,KNIFE,NORTHEASTERN,Hamilton Hills,-76.56431,39.36952,0.207,547
2016,6,Larceny,Other,NORTHWESTREN,Howard Park,-76.69161,39.33204,0.244,323
2016,6,Larceny,Other,SOUTHEASTERN,Inner Harbor,-76.6134,39.28544,0.57,515
2016,4,COMMON ASSAULT,FIRE ARM,SOUTHWESTERN,Irvington,-76.68255,39.28173,0.197,264
2016,4,COMMON ASSAULT,KNIFE,EASTERN,Johnston Square,-76.60591,39.30494,0.197,201
2016,6,Larceny,Other,SOUTHERN,Lakeland,-76.65077,39.25875,0.187,338
2016,5A,BURGLARY,HANDS,NORTHEASTERN,Lauraville,-76.57359,39.35168,0.257,190
2016,6,Larceny,Other,NORTHEASTERN,Loch Raven,-76.5773,39.35692,0.217,206
2016,4,COMMON ASSAULT,Gun,CENTRAL,Madison Park,-76.63206,39.30727,0.167,258
2016,4,COMMON ASSAULT,FIRE ARM,EASTERN,Madison-Eastend,-76.57811,39.29918,0.1927,217
2016,6D,LARCENY FROM AUTO,Other,NORTHEASTERN,Mayfield,-76.58079,39.3318,0.2427,33
2016,5A,BURGLARY,other,SOUTHEASTERN,McElderry Park,-76.58073,39.29595,0.27,559
2016,6,Larceny,Other,Northern,Medfield,-76.63961,39.34126,0.267,80
2016,6D,LARCENY FROM AUTO,Other,SOUTHEASTERN,Medford,-76.547,39.27837,0.3037,99
2016,5A,BURGLARY,HANDS,Northern,Mid-Govans,-76.60211,39.35649,0.17,56
2016,6,LARCENY  ,Other,CENTRAL,Mid-Town Belvedere,-76.61878,39.30214,0.317,408
2016,4A,AGG ASSAULT,KNIFE,SOUTHERN,Middle Branch/Reedbird Pa,-76.61498,39.25137,0.3,90
2016,6D,LARCENY FROM AUTO,Other,EASTERN,Middle East,-76.58988,39.30252,0.357,199
2016,7,AUTO THEFT,KNIFE,WESTERN,Midtown-Edmondson,-76.64739,39.29581,0.175,188
2016,6,Larceny,Other,SOUTHEASTERN,Millhill,-76.65868,39.28007,0.2827,322
2016,4,COMMON ASSAULT,FIRE ARM,EASTERN,Milton-Montford,-76.58384,39.30021,0.1917,145
2016,6,Larceny,Other,WESTERN,Mondawmin,-76.65821,39.318,0.327,531
2016,8,ROBBERY-STREET,KNIFE,NORTHEASTERN,Montebello,-76.58557,39.33297,0.307,23
2016,5A,BURGLARY,HANDS,NORTHEASTERN,Moravia-Walther,-76.5653,39.33952,0.387,34
2016,4A,AGG ASSAULT,FIRE ARM,NORTHEASTERN,Morgan State University,-76.58747,39.34001,0.207,43
2016,6,LARCENY ,Other,SOUTHEASTERN,Morrell Park,-76.65868,39.26444,0.257,450
